species,omega,ell,m,Gamma,dEdtdw
fermion,1.25,2.5,-1.5,2.44249e-15,8.67868e-35
fermion,1.26,2.5,-1.5,1.11022e-15,2.94101e-35
fermion,1.27,2.5,-1.5,2.55351e-15,5.04268e-35
fermion,1.28,2.5,-1.5,1.44329e-15,2.12465e-35
fermion,1.29,2.5,-1.5,8.88178e-16,9.74583e-36
fermion,1.3,2.5,-1.5,2.22045e-16,1.816e-36
fermion,1.31,2.5,-1.5,1.33227e-15,8.12084e-36
fermion,1.32,2.5,-1.5,0,0
fermion,1.33,2.5,-1.5,0,0
fermion,1.34,2.5,-1.5,0,0
fermion,1.35,2.5,-1.5,5.55112e-16,1.04345e-36
fermion,1.36,2.5,-1.5,0,0
fermion,1.37,2.5,-1.5,0,0
fermion,1.38,2.5,-1.5,3.33067e-16,2.58929e-37
fermion,1.39,2.5,-1.5,8.88178e-16,5.14387e-37
fermion,1.4,2.5,-1.5,3.33067e-16,1.43694e-37
fermion,1.41,2.5,-1.5,0,0
fermion,1.42,2.5,-1.5,3.33067e-15,7.97275e-37
fermion,1.43,2.5,-1.5,0,0
fermion,1.44,2.5,-1.5,1.35447e-14,1.79858e-36
fermion,1.45,2.5,-1.5,1.66533e-15,1.64692e-37
fermion,1.46,2.5,-1.5,0,0
fermion,1.47,2.5,-1.5,7.77156e-16,4.26223e-38
fermion,1.48,2.5,-1.5,5.55112e-16,2.26703e-38
fermion,1.49,2.5,-1.5,0,0
fermion,1.5,2.5,-1.5,6.66134e-16,1.50827e-38
fermion,1.51,2.5,-1.5,0,0
fermion,1.52,2.5,-1.5,0,0
fermion,1.53,2.5,-1.5,4.44089e-16,4.14955e-39
fermion,1.54,2.5,-1.5,7.99361e-15,5.56041e-38
fermion,1.55,2.5,-1.5,1.66533e-15,8.62345e-39
fermion,1.56,2.5,-1.5,0,0
fermion,1.57,2.5,-1.5,0,0
fermion,1.58,2.5,-1.5,1.77636e-15,3.79358e-39
fermion,1.59,2.5,-1.5,0,0
fermion,1.6,2.5,-1.5,0,0
fermion,1.61,2.5,-1.5,2.77556e-15,2.44372e-39
fermion,1.62,2.5,-1.5,8.43769e-15,5.52865e-39
fermion,1.63,2.5,-1.5,1.11022e-15,5.41356e-40
fermion,1.64,2.5,-1.5,0,0
fermion,1.65,2.5,-1.5,1.11022e-16,2.9977e-41
fermion,1.66,2.5,-1.5,0,0
fermion,1.67,2.5,-1.5,0,0
fermion,1.68,2.5,-1.5,3.14193e-14,3.49473e-39
fermion,1.69,2.5,-1.5,1.11022e-15,9.18775e-41
fermion,1.7,2.5,-1.5,0,0
fermion,1.71,2.5,-1.5,0,0
fermion,1.72,2.5,-1.5,0,0
fermion,1.73,2.5,-1.5,0,0
fermion,1.74,2.5,-1.5,3.33067e-16,6.28081e-42
fermion,1.75,2.5,-1.5,0,0
fermion,1.76,2.5,-1.5,0,0
fermion,1.77,2.5,-1.5,5.55112e-16,4.30827e-42
fermion,1.78,2.5,-1.5,0,0
fermion,1.79,2.5,-1.5,0,0
fermion,1.8,2.5,-1.5,2.22045e-16,7.09048e-43
fermion,1.81,2.5,-1.5,5.10703e-15,1.21287e-41
fermion,1.82,2.5,-1.5,0,0
fermion,1.83,2.5,-1.5,5.55112e-16,7.29135e-43
fermion,1.84,2.5,-1.5,2.22045e-15,2.1689e-42
fermion,1.85,2.5,-1.5,0,0
fermion,1.86,2.5,-1.5,9.99201e-16,5.39704e-43
fermion,1.87,2.5,-1.5,7.77156e-16,3.12137e-43
fermion,1.88,2.5,-1.5,4.44089e-16,1.32626e-43
fermion,1.89,2.5,-1.5,0,0
fermion,1.9,2.5,-1.5,0,0
fermion,1.91,2.5,-1.5,0,0
fermion,1.92,2.5,-1.5,0,0
fermion,1.93,2.5,-1.5,0,0
fermion,1.94,2.5,-1.5,7.77156e-16,3.92046e-44
fermion,1.95,2.5,-1.5,0,0
fermion,1.96,2.5,-1.5,0,0
fermion,1.97,2.5,-1.5,-nan,-nan
fermion,1.98,2.5,-1.5,-nan,-nan
fermion,1.99,2.5,-1.5,-nan,-nan
fermion,0.01,2.5,-0.5,0,0
fermion,0.02,2.5,-0.5,2.22045e-16,1.7071e-18
fermion,0.03,2.5,-0.5,6.66134e-16,4.32245e-18
fermion,0.04,2.5,-0.5,3.33067e-16,1.81088e-18
fermion,0.05,2.5,-0.5,3.33067e-16,1.50666e-18
fermion,0.06,2.5,-0.5,0,0
fermion,0.07,2.5,-0.5,0,0
fermion,0.08,2.5,-0.5,0,0
fermion,0.09,2.5,-0.5,1.88738e-15,3.83488e-18
fermion,0.1,2.5,-0.5,0,0
fermion,0.11,2.5,-0.5,6.66134e-16,8.7676e-19
fermion,0.12,2.5,-0.5,8.88178e-16,9.34076e-19
fermion,0.13,2.5,-0.5,0,0
fermion,0.14,2.5,-0.5,0,0
fermion,0.15,2.5,-0.5,0,0
fermion,0.16,2.5,-0.5,2.22045e-16,9.14071e-20
fermion,0.17,2.5,-0.5,0,0
fermion,0.18,2.5,-0.5,0,0
fermion,0.19,2.5,-0.5,0,0
fermion,0.2,2.5,-0.5,0,0
fermion,0.21,2.5,-0.5,0,0
fermion,0.22,2.5,-0.5,3.55271e-15,3.26967e-19
fermion,0.23,2.5,-0.5,2.44249e-15,1.73755e-19
fermion,0.24,2.5,-0.5,0,0
fermion,0.25,2.5,-0.5,2.77556e-15,1.17351e-19
fermion,0.26,2.5,-0.5,1.11022e-15,3.61014e-20
fermion,0.27,2.5,-0.5,0,0
fermion,0.28,2.5,-0.5,4.44089e-16,8.5055e-21
fermion,0.29,2.5,-0.5,0,0
fermion,0.3,2.5,-0.5,0,0
fermion,0.31,2.5,-0.5,2.22045e-16,1.90472e-21
fermion,0.32,2.5,-0.5,0,0
fermion,0.33,2.5,-0.5,0,0
fermion,0.34,2.5,-0.5,5.55112e-16,2.11291e-21
fermion,0.35,2.5,-0.5,0,0
fermion,0.36,2.5,-0.5,2.33147e-15,5.13991e-21
fermion,0.37,2.5,-0.5,8.88178e-16,1.48843e-21
fermion,0.38,2.5,-0.5,2.22045e-16,2.82652e-22
fermion,0.39,2.5,-0.5,0,0
fermion,0.4,2.5,-0.5,2.22045e-16,1.62756e-22
fermion,0.41,2.5,-0.5,0,0
fermion,0.42,2.5,-0.5,1.44329e-15,6.07641e-22
fermion,0.43,2.5,-0.5,0,0
fermion,0.44,2.5,-0.5,3.44169e-15,8.30381e-22
fermion,0.45,2.5,-0.5,5.55112e-16,1.01309e-22
fermion,0.46,2.5,-0.5,8.88178e-16,1.22552e-22
fermion,0.47,2.5,-0.5,0,0
fermion,0.48,2.5,-0.5,1.70974e-14,1.34661e-21
fermion,0.49,2.5,-0.5,6.66134e-16,3.96125e-23
fermion,0.5,2.5,-0.5,3.77476e-15,1.6941e-22
fermion,0.51,2.5,-0.5,0,0
fermion,0.52,2.5,-0.5,3.33067e-16,8.504e-24
fermion,0.53,2.5,-0.5,0,0
fermion,0.54,2.5,-0.5,4.44089e-16,6.44112e-24
fermion,0.55,2.5,-0.5,1.11022e-15,1.21304e-23
fermion,0.56,2.5,-0.5,0,0
fermion,0.57,2.5,-0.5,0,0
fermion,0.58,2.5,-0.5,0,0
fermion,0.59,2.5,-0.5,2.81997e-14,9.89046e-23
fermion,0.6,2.5,-0.5,1.11022e-15,2.92878e-24
fermion,0.61,2.5,-0.5,0,0
fermion,0.62,2.5,-0.5,1.92069e-14,2.86406e-23
fermion,0.63,2.5,-0.5,2.33147e-15,2.61282e-24
fermion,0.64,2.5,-0.5,0,0
fermion,0.65,2.5,-0.5,0,0
fermion,0.66,2.5,-0.5,0,0
fermion,0.67,2.5,-0.5,2.22045e-16,7.91904e-26
fermion,0.68,2.5,-0.5,2.33147e-15,6.24166e-25
fermion,0.69,2.5,-0.5,0,0
fermion,0.7,2.5,-0.5,3.21965e-15,4.85375e-25
fermion,0.71,2.5,-0.5,0,0
fermion,0.72,2.5,-0.5,2.66454e-15,2.26013e-25
fermion,0.73,2.5,-0.5,0,0
fermion,0.74,2.5,-0.5,8.88178e-16,4.23566e-26
fermion,0.75,2.5,-0.5,0,0
fermion,0.76,2.5,-0.5,0,0
fermion,0.77,2.5,-0.5,2.22045e-16,4.45794e-27
fermion,0.78,2.5,-0.5,0,0
fermion,0.79,2.5,-0.5,3.33067e-16,3.75293e-27
fermion,0.8,2.5,-0.5,8.32667e-15,7.02714e-26
fermion,0.81,2.5,-0.5,0,0
fermion,0.82,2.5,-0.5,0,0
fermion,0.83,2.5,-0.5,3.74145e-14,1.32541e-25
fermion,0.84,2.5,-0.5,6.43929e-15,1.70747e-26
fermion,0.85,2.5,-0.5,4.66294e-15,9.25376e-27
fermion,0.86,2.5,-0.5,0,0
fermion,0.87,2.5,-0.5,0,0
fermion,0.88,2.5,-0.5,0,0
fermion,0.89,2.5,-0.5,3.33067e-16,2.071e-28
fermion,0.9,2.5,-0.5,1.22125e-15,5.67947e-28
fermion,0.91,2.5,-0.5,1.22125e-15,4.24729e-28
fermion,0.92,2.5,-0.5,7.77156e-16,2.02101e-28
fermion,0.93,2.5,-0.5,3.21965e-15,6.2599e-28
fermion,0.94,2.5,-0.5,0,0
fermion,0.95,2.5,-0.5,6.66134e-16,7.2372e-29
fermion,0.96,2.5,-0.5,5.9952e-15,4.86817e-28
fermion,0.97,2.5,-0.5,3.77476e-15,2.29063e-28
fermion,0.98,2.5,-0.5,0,0
fermion,0.99,2.5,-0.5,0,0
fermion,1,2.5,-0.5,0,0
fermion,1.01,2.5,-0.5,0,0
fermion,1.02,2.5,-0.5,7.77156e-16,1.09755e-29
fermion,1.03,2.5,-0.5,9.08162e-14,9.57906e-28
fermion,1.04,2.5,-0.5,0,0
fermion,1.05,2.5,-0.5,0,0
fermion,1.06,2.5,-0.5,0,0
fermion,1.07,2.5,-0.5,0,0
fermion,1.08,2.5,-0.5,8.65974e-15,2.1197e-29
fermion,1.09,2.5,-0.5,0,0
fermion,1.1,2.5,-0.5,0,0
fermion,1.11,2.5,-0.5,7.77156e-16,7.91025e-31
fermion,1.12,2.5,-0.5,2.22045e-16,1.68664e-31
fermion,1.13,2.5,-0.5,8.99281e-15,5.09732e-30
fermion,1.14,2.5,-0.5,0,0
fermion,1.15,2.5,-0.5,0,0
fermion,1.16,2.5,-0.5,1.22125e-15,2.87503e-31
fermion,1.17,2.5,-0.5,3.44169e-15,6.04428e-31
fermion,1.18,2.5,-0.5,1.07692e-14,1.41077e-30
fermion,1.19,2.5,-0.5,1.34337e-14,1.31262e-30
fermion,1.2,2.5,-0.5,3.9968e-15,2.91269e-31
fermion,1.21,2.5,-0.5,1.22125e-15,6.63733e-32
fermion,1.22,2.5,-0.5,1.22125e-15,4.94962e-32
fermion,1.23,2.5,-0.5,0,0
fermion,1.24,2.5,-0.5,0,0
fermion,1.25,2.5,-0.5,4.44089e-16,7.46111e-33
fermion,1.26,2.5,-0.5,0,0
fermion,1.27,2.5,-0.5,2.44249e-15,2.2807e-32
fermion,1.28,2.5,-0.5,3.33067e-16,2.31835e-33
fermion,1.29,2.5,-0.5,2.22045e-16,1.15205e-33
fermion,1.3,2.5,-0.5,0,0
fermion,1.31,2.5,-0.5,0,0
fermion,1.32,2.5,-0.5,8.88178e-16,1.90778e-33
fermion,1.33,2.5,-0.5,0,0
fermion,1.34,2.5,-0.5,1.11022e-16,1.32428e-34
fermion,1.35,2.5,-0.5,0,0
fermion,1.36,2.5,-0.5,0,0
fermion,1.37,2.5,-0.5,5.55112e-16,2.73892e-34
fermion,1.38,2.5,-0.5,0,0
fermion,1.39,2.5,-0.5,2.22045e-16,6.08054e-35
fermion,1.4,2.5,-0.5,0,0
fermion,1.41,2.5,-0.5,0,0
fermion,1.42,2.5,-0.5,4.44089e-16,5.02643e-35
fermion,1.43,2.5,-0.5,0,0
fermion,1.44,2.5,-0.5,2.66454e-15,1.67299e-34
fermion,1.45,2.5,-0.5,8.88178e-16,4.1532e-35
fermion,1.46,2.5,-0.5,1.54321e-14,5.374e-34
fermion,1.47,2.5,-0.5,0,0
fermion,1.48,2.5,-0.5,0,0
fermion,1.49,2.5,-0.5,0,0
fermion,1.5,2.5,-0.5,2.22045e-16,2.37722e-36
fermion,1.51,2.5,-0.5,0,0
fermion,1.52,2.5,-0.5,2.22045e-16,1.31774e-36
fermion,1.53,2.5,-0.5,3.33067e-16,1.47155e-36
fermion,1.54,2.5,-0.5,9.99201e-16,3.28647e-36
fermion,1.55,2.5,-0.5,0,0
fermion,1.56,2.5,-0.5,0,0
fermion,1.57,2.5,-0.5,0,0
fermion,1.58,2.5,-0.5,0,0
fermion,1.59,2.5,-0.5,0,0
fermion,1.6,2.5,-0.5,0,0
fermion,1.61,2.5,-0.5,0,0
fermion,1.62,2.5,-0.5,1.11022e-15,3.43968e-37
fermion,1.63,2.5,-0.5,0,0
fermion,1.64,2.5,-0.5,2.33147e-15,4.00014e-37
fermion,1.65,2.5,-0.5,0,0
fermion,1.66,2.5,-0.5,0,0
fermion,1.67,2.5,-0.5,6.66134e-16,4.70862e-38
fermion,1.68,2.5,-0.5,2.22045e-16,1.1678e-38
fermion,1.69,2.5,-0.5,5.10703e-15,1.99839e-37
fermion,1.7,2.5,-0.5,0,0
fermion,1.71,2.5,-0.5,0,0
fermion,1.72,2.5,-0.5,0,0
fermion,1.73,2.5,-0.5,7.77156e-16,9.31532e-39
fermion,1.74,2.5,-0.5,0,0
fermion,1.75,2.5,-0.5,0,0
fermion,1.76,2.5,-0.5,8.88178e-16,4.38197e-39
fermion,1.77,2.5,-0.5,0,0
fermion,1.78,2.5,-0.5,1.66533e-15,4.54556e-39
fermion,1.79,2.5,-0.5,0,0
fermion,1.8,2.5,-0.5,0,0
fermion,1.81,2.5,-0.5,0,0
fermion,1.82,2.5,-0.5,1.11022e-15,9.27184e-40
fermion,1.83,2.5,-0.5,8.88178e-16,5.5162e-40
fermion,1.84,2.5,-0.5,0,0
fermion,1.85,2.5,-0.5,1.11022e-16,3.81312e-41
fermion,1.86,2.5,-0.5,0,0
fermion,1.87,2.5,-0.5,0,0
fermion,1.88,2.5,-0.5,1.11022e-16,1.56776e-41
fermion,1.89,2.5,-0.5,0,0
fermion,1.9,2.5,-0.5,0,0
fermion,1.91,2.5,-0.5,0,0
fermion,1.92,2.5,-0.5,1.55431e-15,6.70764e-41
fermion,1.93,2.5,-0.5,0,0
fermion,1.94,2.5,-0.5,0,0
fermion,1.95,2.5,-0.5,2.72806e-11,4.83763e-37
fermion,1.96,2.5,-0.5,0,0
fermion,1.97,2.5,-0.5,-nan,-nan
fermion,1.98,2.5,-0.5,-nan,-nan
fermion,1.99,2.5,-0.5,-nan,-nan
fermion,0.01,2.5,0.5,0,0
fermion,0.02,2.5,0.5,2.22045e-16,1.7071e-18
fermion,0.03,2.5,0.5,6.66134e-16,4.32245e-18
fermion,0.04,2.5,0.5,3.33067e-16,1.81088e-18
fermion,0.05,2.5,0.5,3.33067e-16,1.50666e-18
fermion,0.06,2.5,0.5,0,0
fermion,0.07,2.5,0.5,0,0
fermion,0.08,2.5,0.5,0,0
fermion,0.09,2.5,0.5,1.88738e-15,3.83488e-18
fermion,0.1,2.5,0.5,0,0
fermion,0.11,2.5,0.5,6.66134e-16,8.7676e-19
fermion,0.12,2.5,0.5,8.88178e-16,9.34076e-19
fermion,0.13,2.5,0.5,0,0
fermion,0.14,2.5,0.5,0,0
fermion,0.15,2.5,0.5,0,0
fermion,0.16,2.5,0.5,2.22045e-16,9.14071e-20
fermion,0.17,2.5,0.5,0,0
fermion,0.18,2.5,0.5,0,0
fermion,0.19,2.5,0.5,0,0
fermion,0.2,2.5,0.5,0,0
fermion,0.21,2.5,0.5,0,0
fermion,0.22,2.5,0.5,3.55271e-15,3.26967e-19
fermion,0.23,2.5,0.5,2.44249e-15,1.73755e-19
fermion,0.24,2.5,0.5,0,0
fermion,0.25,2.5,0.5,2.77556e-15,1.17351e-19
fermion,0.26,2.5,0.5,1.11022e-15,3.61014e-20
fermion,0.27,2.5,0.5,0,0
fermion,0.28,2.5,0.5,4.44089e-16,8.5055e-21
fermion,0.29,2.5,0.5,0,0
fermion,0.3,2.5,0.5,0,0
fermion,0.31,2.5,0.5,2.22045e-16,1.90472e-21
fermion,0.32,2.5,0.5,0,0
fermion,0.33,2.5,0.5,0,0
fermion,0.34,2.5,0.5,5.55112e-16,2.11291e-21
fermion,0.35,2.5,0.5,0,0
fermion,0.36,2.5,0.5,2.33147e-15,5.13991e-21
fermion,0.37,2.5,0.5,8.88178e-16,1.48843e-21
fermion,0.38,2.5,0.5,2.22045e-16,2.82652e-22
fermion,0.39,2.5,0.5,0,0
fermion,0.4,2.5,0.5,2.22045e-16,1.62756e-22
fermion,0.41,2.5,0.5,0,0
fermion,0.42,2.5,0.5,1.44329e-15,6.07641e-22
fermion,0.43,2.5,0.5,0,0
fermion,0.44,2.5,0.5,3.44169e-15,8.30381e-22
fermion,0.45,2.5,0.5,5.55112e-16,1.01309e-22
fermion,0.46,2.5,0.5,8.88178e-16,1.22552e-22
fermion,0.47,2.5,0.5,0,0
fermion,0.48,2.5,0.5,1.70974e-14,1.34661e-21
fermion,0.49,2.5,0.5,6.66134e-16,3.96125e-23
fermion,0.5,2.5,0.5,3.77476e-15,1.6941e-22
fermion,0.51,2.5,0.5,0,0
fermion,0.52,2.5,0.5,3.33067e-16,8.504e-24
fermion,0.53,2.5,0.5,0,0
fermion,0.54,2.5,0.5,4.44089e-16,6.44112e-24
fermion,0.55,2.5,0.5,1.11022e-15,1.21304e-23
fermion,0.56,2.5,0.5,0,0
fermion,0.57,2.5,0.5,0,0
fermion,0.58,2.5,0.5,0,0
fermion,0.59,2.5,0.5,2.81997e-14,9.89046e-23
fermion,0.6,2.5,0.5,1.11022e-15,2.92878e-24
fermion,0.61,2.5,0.5,0,0
fermion,0.62,2.5,0.5,1.92069e-14,2.86406e-23
fermion,0.63,2.5,0.5,2.33147e-15,2.61282e-24
fermion,0.64,2.5,0.5,0,0
fermion,0.65,2.5,0.5,0,0
fermion,0.66,2.5,0.5,0,0
fermion,0.67,2.5,0.5,2.22045e-16,7.91904e-26
fermion,0.68,2.5,0.5,2.33147e-15,6.24166e-25
fermion,0.69,2.5,0.5,0,0
fermion,0.7,2.5,0.5,3.21965e-15,4.85375e-25
fermion,0.71,2.5,0.5,0,0
fermion,0.72,2.5,0.5,2.66454e-15,2.26013e-25
fermion,0.73,2.5,0.5,0,0
fermion,0.74,2.5,0.5,8.88178e-16,4.23566e-26
fermion,0.75,2.5,0.5,0,0
fermion,0.76,2.5,0.5,0,0
fermion,0.77,2.5,0.5,2.22045e-16,4.45794e-27
fermion,0.78,2.5,0.5,0,0
fermion,0.79,2.5,0.5,3.33067e-16,3.75293e-27
fermion,0.8,2.5,0.5,8.32667e-15,7.02714e-26
fermion,0.81,2.5,0.5,0,0
fermion,0.82,2.5,0.5,0,0
fermion,0.83,2.5,0.5,3.74145e-14,1.32541e-25
fermion,0.84,2.5,0.5,6.43929e-15,1.70747e-26
fermion,0.85,2.5,0.5,4.66294e-15,9.25376e-27
fermion,0.86,2.5,0.5,0,0
fermion,0.87,2.5,0.5,0,0
fermion,0.88,2.5,0.5,0,0
fermion,0.89,2.5,0.5,3.33067e-16,2.071e-28
fermion,0.9,2.5,0.5,1.22125e-15,5.67947e-28
fermion,0.91,2.5,0.5,1.22125e-15,4.24729e-28
fermion,0.92,2.5,0.5,7.77156e-16,2.02101e-28
fermion,0.93,2.5,0.5,3.21965e-15,6.2599e-28
fermion,0.94,2.5,0.5,0,0
fermion,0.95,2.5,0.5,6.66134e-16,7.2372e-29
fermion,0.96,2.5,0.5,5.9952e-15,4.86817e-28
fermion,0.97,2.5,0.5,3.77476e-15,2.29063e-28
fermion,0.98,2.5,0.5,0,0
fermion,0.99,2.5,0.5,0,0
fermion,1,2.5,0.5,0,0
fermion,1.01,2.5,0.5,0,0
fermion,1.02,2.5,0.5,7.77156e-16,1.09755e-29
fermion,1.03,2.5,0.5,9.08162e-14,9.57906e-28
fermion,1.04,2.5,0.5,0,0
fermion,1.05,2.5,0.5,0,0
fermion,1.06,2.5,0.5,0,0
fermion,1.07,2.5,0.5,0,0
fermion,1.08,2.5,0.5,8.65974e-15,2.1197e-29
fermion,1.09,2.5,0.5,0,0
fermion,1.1,2.5,0.5,0,0
fermion,1.11,2.5,0.5,7.77156e-16,7.91025e-31
fermion,1.12,2.5,0.5,2.22045e-16,1.68664e-31
fermion,1.13,2.5,0.5,8.99281e-15,5.09732e-30
fermion,1.14,2.5,0.5,0,0
fermion,1.15,2.5,0.5,0,0
fermion,1.16,2.5,0.5,1.22125e-15,2.87503e-31
fermion,1.17,2.5,0.5,3.44169e-15,6.04428e-31
fermion,1.18,2.5,0.5,1.07692e-14,1.41077e-30
fermion,1.19,2.5,0.5,1.34337e-14,1.31262e-30
fermion,1.2,2.5,0.5,3.9968e-15,2.91269e-31
fermion,1.21,2.5,0.5,1.22125e-15,6.63733e-32
fermion,1.22,2.5,0.5,1.22125e-15,4.94962e-32
fermion,1.23,2.5,0.5,0,0
fermion,1.24,2.5,0.5,0,0
fermion,1.25,2.5,0.5,4.44089e-16,7.46111e-33
fermion,1.26,2.5,0.5,0,0
fermion,1.27,2.5,0.5,2.44249e-15,2.2807e-32
fermion,1.28,2.5,0.5,3.33067e-16,2.31835e-33
fermion,1.29,2.5,0.5,2.22045e-16,1.15205e-33
fermion,1.3,2.5,0.5,0,0
fermion,1.31,2.5,0.5,0,0
fermion,1.32,2.5,0.5,8.88178e-16,1.90778e-33
fermion,1.33,2.5,0.5,0,0
fermion,1.34,2.5,0.5,1.11022e-16,1.32428e-34
fermion,1.35,2.5,0.5,0,0
fermion,1.36,2.5,0.5,0,0
fermion,1.37,2.5,0.5,5.55112e-16,2.73892e-34
fermion,1.38,2.5,0.5,0,0
fermion,1.39,2.5,0.5,2.22045e-16,6.08054e-35
fermion,1.4,2.5,0.5,0,0
fermion,1.41,2.5,0.5,0,0
fermion,1.42,2.5,0.5,4.44089e-16,5.02643e-35
fermion,1.43,2.5,0.5,0,0
fermion,1.44,2.5,0.5,2.66454e-15,1.67299e-34
fermion,1.45,2.5,0.5,8.88178e-16,4.1532e-35
fermion,1.46,2.5,0.5,1.54321e-14,5.374e-34
fermion,1.47,2.5,0.5,0,0
fermion,1.48,2.5,0.5,0,0
fermion,1.49,2.5,0.5,0,0
fermion,1.5,2.5,0.5,2.22045e-16,2.37722e-36
fermion,1.51,2.5,0.5,0,0
fermion,1.52,2.5,0.5,2.22045e-16,1.31774e-36
fermion,1.53,2.5,0.5,3.33067e-16,1.47155e-36
fermion,1.54,2.5,0.5,9.99201e-16,3.28647e-36
fermion,1.55,2.5,0.5,0,0
fermion,1.56,2.5,0.5,0,0
fermion,1.57,2.5,0.5,0,0
fermion,1.58,2.5,0.5,0,0
fermion,1.59,2.5,0.5,0,0
fermion,1.6,2.5,0.5,0,0
fermion,1.61,2.5,0.5,0,0
fermion,1.62,2.5,0.5,1.11022e-15,3.43968e-37
fermion,1.63,2.5,0.5,0,0
fermion,1.64,2.5,0.5,2.33147e-15,4.00014e-37
fermion,1.65,2.5,0.5,0,0
fermion,1.66,2.5,0.5,0,0
fermion,1.67,2.5,0.5,6.66134e-16,4.70862e-38
fermion,1.68,2.5,0.5,2.22045e-16,1.1678e-38
fermion,1.69,2.5,0.5,5.10703e-15,1.99839e-37
fermion,1.7,2.5,0.5,0,0
fermion,1.71,2.5,0.5,0,0
fermion,1.72,2.5,0.5,0,0
fermion,1.73,2.5,0.5,7.77156e-16,9.31532e-39
fermion,1.74,2.5,0.5,0,0
fermion,1.75,2.5,0.5,0,0
fermion,1.76,2.5,0.5,8.88178e-16,4.38197e-39
fermion,1.77,2.5,0.5,0,0
fermion,1.78,2.5,0.5,1.66533e-15,4.54556e-39
fermion,1.79,2.5,0.5,0,0
fermion,1.8,2.5,0.5,0,0
fermion,1.81,2.5,0.5,0,0
fermion,1.82,2.5,0.5,1.11022e-15,9.27184e-40
fermion,1.83,2.5,0.5,8.88178e-16,5.5162e-40
fermion,1.84,2.5,0.5,0,0
fermion,1.85,2.5,0.5,1.11022e-16,3.81312e-41
fermion,1.86,2.5,0.5,0,0
fermion,1.87,2.5,0.5,0,0
fermion,1.88,2.5,0.5,1.11022e-16,1.56776e-41
fermion,1.89,2.5,0.5,0,0
fermion,1.9,2.5,0.5,0,0
fermion,1.91,2.5,0.5,0,0
fermion,1.92,2.5,0.5,1.55431e-15,6.70764e-41
fermion,1.93,2.5,0.5,0,0
fermion,1.94,2.5,0.5,0,0
fermion,1.95,2.5,0.5,2.72806e-11,4.83763e-37
fermion,1.96,2.5,0.5,0,0
fermion,1.97,2.5,0.5,-nan,-nan
fermion,1.98,2.5,0.5,-nan,-nan
fermion,1.99,2.5,0.5,-nan,-nan
fermion,0.01,2.5,1.5,0,-0
fermion,0.02,2.5,1.5,4.44089e-16,-2.83813e-18
fermion,0.03,2.5,1.5,0,-0
fermion,0.04,2.5,1.5,0,-0
fermion,0.05,2.5,1.5,6.66134e-16,-1.07041e-17
fermion,0.06,2.5,1.5,9.99201e-16,-1.93331e-17
fermion,0.07,2.5,1.5,2.9976e-15,-6.79791e-17
fermion,0.08,2.5,1.5,1.11022e-16,-2.89555e-18
fermion,0.09,2.5,1.5,2.22045e-16,-6.57094e-18
fermion,0.1,2.5,1.5,8.88178e-16,-2.95473e-17
fermion,0.11,2.5,1.5,0,-0
fermion,0.12,2.5,1.5,0,-0
fermion,0.13,2.5,1.5,5.55112e-16,-2.57148e-17
fermion,0.14,2.5,1.5,0,-0
fermion,0.15,2.5,1.5,0,-0
fermion,0.16,2.5,1.5,0,-0
fermion,0.17,2.5,1.5,3.33067e-16,-2.80133e-17
fermion,0.18,2.5,1.5,0,-0
fermion,0.19,2.5,1.5,0,-0
fermion,0.2,2.5,1.5,0,-0
fermion,0.21,2.5,1.5,4.44089e-16,1.54799e-16
fermion,0.22,2.5,1.5,9.99201e-16,1.14458e-16
fermion,0.23,2.5,1.5,1.66533e-15,1.03444e-16
fermion,0.24,2.5,1.5,0,0
fermion,0.25,2.5,1.5,0,0
fermion,0.26,2.5,1.5,3.33067e-16,6.28647e-18
fermion,0.27,2.5,1.5,2.22045e-15,3.03849e-17
fermion,0.28,2.5,1.5,0,0
fermion,0.29,2.5,1.5,0,0
fermion,0.3,2.5,1.5,1.11022e-16,6.23825e-19
fermion,0.31,2.5,1.5,1.55431e-15,6.57404e-18
fermion,0.32,2.5,1.5,1.11022e-16,3.54549e-19
fermion,0.33,2.5,1.5,5.55112e-16,1.34117e-18
fermion,0.34,2.5,1.5,7.77156e-16,1.42229e-18
fermion,0.35,2.5,1.5,0,0
fermion,0.36,2.5,1.5,0,0
fermion,0.37,2.5,1.5,4.66294e-15,3.71985e-18
fermion,0.38,2.5,1.5,3.33067e-16,2.01474e-19
fermion,0.39,2.5,1.5,0,0
fermion,0.4,2.5,1.5,0,0
fermion,0.41,2.5,1.5,0,0
fermion,0.42,2.5,1.5,0,0
fermion,0.43,2.5,1.5,0,0
fermion,0.44,2.5,1.5,0,0
fermion,0.45,2.5,1.5,1.9984e-15,1.72554e-19
fermion,0.46,2.5,1.5,0,0
fermion,0.47,2.5,1.5,8.88178e-16,4.38046e-20
fermion,0.48,2.5,1.5,0,0
fermion,0.49,2.5,1.5,0,0
fermion,0.5,2.5,1.5,0,0
fermion,0.51,2.5,1.5,4.77396e-15,7.64343e-20
fermion,0.52,2.5,1.5,0,0
fermion,0.53,2.5,1.5,0,0
fermion,0.54,2.5,1.5,0,0
fermion,0.55,2.5,1.5,4.21885e-15,2.17964e-20
fermion,0.56,2.5,1.5,4.44089e-16,1.72778e-21
fermion,0.57,2.5,1.5,0,0
